id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
31220360,Elegant Apartment in Historic Heart of the 1st District,233506119,Victoria,,Innere Stadt,48.20723,16.37324,Entire home/apt,105,2,111,2022-03-02,2.94,5,182,22,
31232996,"Cozy apartment, 15 minutes to center",109659350,Michael,,Ottakring,48.21277,16.32113,Entire home/apt,31,90,6,2019-12-06,0.16,8,176,0,
31235721,☼  THE SLOW LIVING IN VIENNA  ☀️,233473875,Elma & Medo,,Landstra§e,48.18651,16.4088,Entire home/apt,45,2,52,2020-07-26,1.46,1,0,0,
31236076,green 20 min. to city appartment with cityview,15930319,Pia,,Hernals,48.23128,16.28915,Entire home/apt,50,2,3,2020-01-02,0.10,1,93,0,
31246277,YOUR COZY HOME IN VIENNA - GREAT LOCATION!,233775970,Lisa,,Mariahilf,48.19153,16.33794,Entire home/apt,84,2,18,2020-01-01,0.47,1,0,0,
31252762,Gemütliches Apartment Mariahilferstraße,11687935,Raffael,,Mariahilf,48.19574,16.34675,Entire home/apt,87,29,0,,,21,289,0,
31260252,limehome Wien Landgutgasse-Suite m. 1 Schlafzimmer,175839244,Limehome,,Favoriten,48.18114,16.37693,Entire home/apt,53,30,2,2020-01-02,0.06,1,297,0,
31274341,Beautiful Room near City Centre (3.District),112142911,Ivan,,Landstra§e,48.20383,16.39719,Private room,24,2,2,2019-01-28,0.05,5,0,0,
31282974,Central and quiet 18 room in a lovely shared flat,234096126,Josua,,Josefstadt,48.21451,16.34444,Private room,25,2,4,2019-07-14,0.11,1,0,0,
31287447,Apartment between Augarten and Prater Park,234146009,Markus,,Leopoldstadt,48.2253,16.38823,Entire home/apt,104,3,26,2021-08-25,0.71,3,157,5,
31298443,Cosy room in the 20th district and next to U6,58021461,Angelo,,Brigittenau,48.23698,16.38109,Private room,35,1,0,,,1,0,0,
31298451,City Apartment Währung (50m2),234254444,Tanja,,Whring,48.22559,16.3335,Entire home/apt,99,2,3,2019-04-22,0.08,2,0,0,
31299342,"Apartment Wien Urania, Vienna Urania, River View",234260050,Dagmar,,Leopoldstadt,48.21375,16.38735,Entire home/apt,75,2,41,2020-09-10,1.07,1,109,0,
31300321,City Apartment Währung (25m2),234254444,Tanja,,Whring,48.22601,16.33196,Entire home/apt,59,2,1,2019-05-05,0.03,2,0,0,
31307788,Elegant Cozy Apartment,19683711,Bana,,Landstra§e,48.20641,16.39103,Entire home/apt,85,2,67,2021-09-20,1.77,3,300,6,
31309384,Feel Home in Vienna,19683711,Bana,,Landstra§e,48.20561,16.39099,Entire home/apt,89,2,28,2021-12-29,0.74,3,298,7,
30363203,Apartment near the center,225390811,Deni,,Leopoldstadt,48.22604,16.38919,Entire home/apt,90,2,30,2020-02-16,0.74,1,0,0,
30368798,"Schlafzimmer""klitzeklein""",167164973,Heike,,Leopoldstadt,48.21995,16.39911,Private room,29,1,88,2022-02-27,2.21,1,80,17,
30370431,Apartment NUMBER 2 -  Квартира рядом с центром,228015119,Tatjana,,Hernals,48.22293,16.33633,Entire home/apt,60,2,23,2020-02-29,0.59,4,6,0,
30372920,City Apartment in Mariahilfer Straße,228034044,Jürgen Und Margit,,Mariahilf,48.20135,16.36043,Entire home/apt,80,2,27,2022-02-21,0.68,1,145,15,
30385612,12 nice and Cozy backyard apartment,16541872,Nadina,,Leopoldstadt,48.22437,16.38593,Entire home/apt,89,3,23,2021-11-15,0.58,14,360,3,
30390757,"Classic 19th Century, Central and Quiet (10)",29494065,Amadeus,,Hernals,48.22169,16.33118,Entire home/apt,40,4,16,2022-01-04,0.40,12,39,1,
30391924,zentrales & gemütliches Zimmer,228211665,Lennart,,Alsergrund,48.21575,16.34188,Private room,186,2,13,2019-12-31,0.33,1,365,0,
30396694,Schlösser Apartment 18,228226640,Rifat,,Josefstadt,48.21336,16.35399,Entire home/apt,150,1,10,2020-01-06,0.25,4,91,0,
30408660,Gemütliche Ferienwohnung  /Cosi Holidayapartment,204516616,Diana,,Donaustadt,48.28581,16.50111,Entire home/apt,65,3,3,2019-01-03,0.07,1,0,0,
30415510,1 /5 Zimmer Wohnung näher Schönbrunn,228371513,Yasmin,,Rudolfsheim-Fnfhaus,48.18979,16.32373,Entire home/apt,59,2,12,2019-06-30,0.30,1,0,0,
30417210,City Messe Lodge: Business & Freizeit Viertel,17491668,Kristina,,Leopoldstadt,48.21552,16.41472,Entire home/apt,28,100,9,2019-12-31,0.23,1,0,0,
30418032,"Apartment for 3 Pers. Air Condit., FREE PARKING",180896864,Edyta Und Wolfgang,,Donaustadt,48.25314,16.48787,Entire home/apt,89,3,10,2019-12-08,0.26,2,352,0,
30418095,"Historic, hip and perfect hideaway apartment!",185895135,Hadley,,Josefstadt,48.20986,16.3509,Entire home/apt,109,2,19,2022-02-13,0.49,1,17,11,
30431800,cosy flat near the center,47491853,Markus,,Ottakring,48.21138,16.32883,Entire home/apt,45,2,5,2019-04-20,0.13,1,90,0,
30432151,Charmante Wohnung in Altbauvilla nahe Schönbrunn,116188629,Christina,,Hietzing,48.18155,16.29677,Entire home/apt,68,2,58,2022-02-20,1.46,3,138,21,
30432178,lovely room in a wonderful apartment,16432243,Susanna,,Josefstadt,48.21462,16.34864,Private room,35,5,0,,,2,23,0,
30434431,Internationales Apartment in Zentrum Wiens,167953716,Stefan,,Leopoldstadt,48.21493,16.3764,Private room,44,3,7,2021-12-25,0.18,1,105,2,
30439930,Großes Apartment mitten in Wien,228549918,Maria,,Innere Stadt,48.20938,16.37229,Entire home/apt,164,2,9,2020-01-01,0.23,1,0,0,
30442182,Währing's Finest,228565860,Uwe Ballon,,Whring,48.2219,16.3374,Entire home/apt,60,2,27,2019-12-31,0.68,1,208,0,
30454693,Small room close to Rathaus,163469399,Jurgen,,Innere Stadt,48.21213,16.35922,Private room,20,2,4,2019-01-20,0.10,1,0,0,
30456653,SUPER CENTRAL COSY FLAT,40755537,Sanda,,Wieden,48.1955,16.36796,Entire home/apt,43,1,69,2020-03-13,1.71,2,0,0,
30459038,Kleinwohnung nahe Schönbrunn,34123784,Wolfgang,,Penzing,48.18842,16.3039,Entire home/apt,70,3,17,2021-10-13,0.43,6,362,1,
30464539,Lovely Apartment 3 Station to Hot Spots,118451393,Walter,,Favoriten,48.17864,16.37397,Entire home/apt,47,1,106,2020-03-15,2.69,2,61,0,
30467503,Apartment Vienna. Your second home abroad,900817,Kathrin,,Wieden,48.18833,16.37457,Entire home/apt,90,2,15,2022-02-04,0.40,2,187,8,
30468334,Industrial room for 1 on perfect location,115915838,Edward,,Neubau,48.19777,16.34747,Hotel room,71,1,15,2019-11-10,0.43,20,352,0,
30468460,Smart Central Minimalist Open Apartm. w/ fast Wifi,31908147,Felix,,Neubau,48.20273,16.34085,Entire home/apt,90,3,5,2019-12-15,0.17,1,0,0,
30468778,Oriental room design for 2 at shopping street,115915838,Edward,,Neubau,48.19777,16.34747,Hotel room,80,1,10,2020-03-08,0.25,20,361,0,
30468999,Single black & white room on perfet location,115915838,Edward,,Neubau,48.19777,16.34747,Hotel room,74,1,19,2022-03-06,0.48,20,362,9,
30469271,Blue Flower double bedroom on perfect location,115915838,Edward,,Neubau,48.19777,16.34747,Hotel room,88,1,6,2019-12-29,0.17,20,352,0,
30470268,central apartment for 4 at shopping street,115915838,Edward,,Neubau,48.19884,16.34636,Hotel room,158,1,7,2021-08-18,0.20,20,343,1,
30478472,"Cozy Apartment at Prater, 10min from City Centre!",92368580,Nico,,Leopoldstadt,48.22194,16.39778,Entire home/apt,29,3,3,2019-08-20,0.08,1,0,0,
30489690,Vienna Cube Apartments 31,226814928,Vienna Cube,,Rudolfsheim-Fnfhaus,48.2003,16.32707,Entire home/apt,89,3,0,,,3,362,0,
30493580,Mehrparteienhaus in Wien,3793751,Lucia,,Leopoldstadt,48.22979,16.39687,Entire home/apt,60,5,2,2020-01-05,0.07,2,0,0,
30496211,City loft with balcony,228867750,Estrella,,Josefstadt,48.21498,16.34725,Entire home/apt,95,2,54,2021-11-19,1.36,3,89,6,
30496699,Vogelsanggasse 5th District,14999085,Ulrike,,Margareten,48.18429,16.35621,Entire home/apt,47,14,0,,,1,0,0,
30518744,Schlössel Apartment 23,228226640,Rifat,,Josefstadt,48.21379,16.3521,Entire home/apt,149,1,2,2021-11-21,0.06,4,89,1,
30520780,Vintage Vienna,62976606,Ulrich,,Whring,48.23006,16.33625,Entire home/apt,50,3,1,2019-01-03,0.03,1,0,0,
30521403,Hundertwasser-House View (City Center),229035952,Amin,,Landstra§e,48.20871,16.39401,Entire home/apt,120,3,8,2020-02-11,0.20,1,0,0,
30524225,Classy Lodging Vienna 17J,120139322,Sascha,,Hernals,48.21696,16.3345,Entire home/apt,96,1,12,2019-04-20,0.31,11,42,0,
30526744,Be a neighbour of the Vienna Boys Choir,38645322,Antonio,,Leopoldstadt,48.21772,16.38033,Entire home/apt,74,3,57,2022-01-21,1.46,3,126,13,
30536540,Beautiful Inner City Apartment (23),50653737,Hermann,,Innere Stadt,48.20614,16.37071,Entire home/apt,160,1,66,2022-01-20,1.74,9,0,18,
30546528,"Rooftop privat room, Vienna City Center",28649127,Leo,,Leopoldstadt,48.22389,16.40069,Private room,149,1,3,2018-12-31,0.07,1,0,0,
30546975,Super spacious & bright classic Viennese flat!,229196719,Felix & Iduna,,Wieden,48.19021,16.37742,Entire home/apt,86,1,3,2021-09-05,0.08,1,191,1,
30548609,Vienna Cube Apartments 32,226814928,Vienna Cube,,Rudolfsheim-Fnfhaus,48.20041,16.32592,Entire home/apt,89,3,0,,,3,362,0,
30548873,Modern 1BR Apart- Huge Discounts for Longstays,404652017,Ali,,Landstra§e,48.19339,16.38965,Entire home/apt,91,1,115,2022-03-03,2.95,93,98,34,
30549656,Beautiful Cozy Studio Apartment,842950,Marija,,Landstra§e,48.19048,16.3946,Entire home/apt,32,30,3,2019-09-01,0.09,1,253,0,
30551190,Bright and simple bedroom,32326568,Anna,,Rudolfsheim-Fnfhaus,48.19847,16.32,Private room,30,2,11,2019-12-26,0.27,2,0,0,
30556884,Privat Zimmer,120740282,Ruzanna,,Leopoldstadt,48.22629,16.3822,Private room,40,2,12,2020-01-02,0.30,7,365,0,
30558546,"Minimalistic, bright bedroom",32326568,Anna,,Rudolfsheim-Fnfhaus,48.19907,16.32196,Private room,30,2,3,2019-01-07,0.07,2,0,0,
30570646,Comfortable Studio Apartment in Vienna,221218799,Claudia,,Hietzing,48.19108,16.27159,Entire home/apt,40,3,86,2020-10-12,2.22,1,0,0,
30573192,Stylish and Cozy apartment in downtown Vienna💎,229245903,Evelyn,,Mariahilf,48.19084,16.3524,Entire home/apt,68,3,47,2021-11-23,1.28,1,82,5,
30580231,Cozy big room next to Museumsquartier,229384232,Maria,,Mariahilf,48.20154,16.36097,Private room,50,2,20,2022-02-28,0.51,1,54,3,
30612938,Apartment in the city centre,22835213,Nina,,Innere Stadt,48.21137,16.38212,Entire home/apt,35,7,69,2019-09-15,1.71,4,0,0,
30626528,!!Room for 1 lady!!,163445926,Tetiana,,Dbling,48.24269,16.3179,Private room,20,5,0,,,1,0,0,
30692090,★Spacious apartment (70m2)★15 min from city center,95007570,Daniel,,Hernals,48.21817,16.33037,Entire home/apt,86,3,52,2021-12-05,1.32,3,181,8,
30692901,Nostalgische Wohnung in Grünruhelage nahe Zentrum,229740965,Ida,,Whring,48.23573,16.31779,Entire home/apt,63,3,14,2021-12-12,0.40,2,307,10,
30699979,Neu renovierte Altbauwohnung - 1 min zur U-Bahn!,15227561,Doris,,Brigittenau,48.23654,16.37919,Entire home/apt,55,2,5,2019-05-01,0.12,1,0,0,
30702282,16 C&J's apartments,118965986,Claudia,,Ottakring,48.22142,16.31801,Entire home/apt,45,2,72,2022-02-06,1.83,1,67,9,
30705711,Cozy student apartment close to central station,129402341,Alina,,Wieden,48.18642,16.37045,Private room,30,1,2,2018-12-30,0.05,1,0,0,
30706253,Apartment - cosy & very well located,59949917,Marcus,,Hietzing,48.18618,16.28477,Entire home/apt,58,30,91,2020-10-03,2.27,1,0,0,
30708341,"Penthouse Feeling, Blick übers südliche Wien",214746691,Karl,,Liesing,48.13736,16.35265,Entire home/apt,99,3,34,2020-01-31,0.86,1,0,0,
30710543,Cozy and quiet 45sqm apartment in the 7th district,25548466,Christoph,,Neubau,48.20236,16.33811,Entire home/apt,600,7,0,,,1,89,0,
30713150,In Balance - Rest in the Center,226825577,Jakob Andreas,,Leopoldstadt,48.21445,16.38298,Private room,25,2,6,2019-01-27,0.15,4,0,0,
30713213,Cosy Cave - Relax in the Center,226825577,Jakob Andreas,,Leopoldstadt,48.21614,16.38212,Private room,19,2,28,2020-03-15,0.70,4,0,0,
30720426,a nice place to stay in Vienna in 16th district,229950888,Andrea,,Ottakring,48.20918,16.33756,Private room,22,1,2,2018-12-30,0.05,1,0,0,
30732734,Luxury-Living above Vienna,30574908,Philipp,,Hernals,48.23502,16.28258,Private room,40,4,4,2019-06-16,0.12,2,0,0,
30735806,"*ROOFTOP GARDEN LOFT*
3 Terrasse Schönbrunn View!!",18728095,Christof,,Penzing,48.19389,16.30811,Entire home/apt,79,2,16,2019-08-18,0.44,1,0,0,
30746109,Cute Artsy Flat in the City Centre PILGRAMGASSE,92080758,Olivia,,Margareten,48.18809,16.35296,Entire home/apt,37,10,0,,,1,0,0,
30758208,Private city apartment (+balcony) @ UNO City+Metro,92948147,Suikai,,Donaustadt,48.23644,16.42468,Entire home/apt,88,2,2,2022-03-04,0.05,1,354,1,
30761354,Quiet flat with excellent transportation,27047578,Laszlo,,Meidling,48.17987,16.33429,Entire home/apt,49,3,39,2020-08-07,0.98,1,0,0,
30762208,Great Apartment near Main Station,230185361,Andrea,,Wieden,48.18672,16.36865,Entire home/apt,180,3,32,2021-10-22,0.82,1,365,2,
30762807,Schlössel Apartment 17,228226640,Rifat,,Josefstadt,48.2135,16.35413,Entire home/apt,124,1,4,2022-02-14,0.12,4,36,1,
30772662,Vienna Central - Females Only,41255585,Dana,,Leopoldstadt,48.21861,16.40297,Private room,48,1,17,2020-03-08,0.44,1,89,0,
30778973,5 Min to City Center * Your Wellbeing Home,35614443,Margit & Herbert,,Landstra§e,48.18867,16.39888,Entire home/apt,75,2,53,2022-02-20,1.36,4,59,17,
30784680,Fall in Love with Vienna...Here!,102024447,Jack,,Leopoldstadt,48.21459,16.38281,Private room,40,2,91,2022-02-25,2.47,2,161,23,
30784933,Elegant and cozy apartment near City Center,230326095,Elena,,Meidling,48.17905,16.32982,Entire home/apt,69,1,35,2020-01-02,0.90,1,240,0,
30785172,Fall in Love with Vienna -- Here!,102024447,Jack,,Leopoldstadt,48.2161,16.38431,Private room,39,2,95,2022-03-06,2.49,2,183,17,
30785529,Micro Loft Neubau,8632750,Andreas,,Neubau,48.20695,16.34029,Entire home/apt,65,1,1,2021-10-16,0.20,73,342,1,
30786317,중앙역 가까운 여성전용 (Lady only)1인실,21360419,Kyong A,,Favoriten,48.17891,16.36878,Private room,22,1,88,2022-03-05,2.23,4,43,25,
30786866,Penthouse Loft in Updated Historical Building,184084037,Ekaterina,,Innere Stadt,48.2092,16.36777,Entire home/apt,300,2,55,2020-06-14,1.39,3,0,0,
30796756,Apartment L3 up to 6 people - paid parking+garden,162761604,Vienna-Invites-You . At,,Donaustadt,48.22811,16.52246,Entire home/apt,78,4,1,2020-08-21,0.05,36,289,0,
30796757,Apartment L1 up to 6 people - paid parking+garden,162761604,Vienna-Invites-You . At,,Donaustadt,48.22788,16.52072,Entire home/apt,97,4,2,2020-01-03,0.05,36,180,0,
30804585,Modern City Apartment with a View,77480001,ABS Immobilien,,Innere Stadt,48.21173,16.37717,Entire home/apt,102,2,102,2022-01-02,2.63,3,197,26,
30806417,Studio 6b for up to 2 - free parking included,162761604,Vienna-Invites-You . At,,Donaustadt,48.24055,16.5465,Entire home/apt,39,3,0,,,36,101,0,
30806418,Studio 4a for up to 2 - free parking included,162761604,Vienna-Invites-You . At,,Donaustadt,48.24159,16.5462,Entire home/apt,39,3,1,2020-01-04,0.04,36,101,0,
30806419,Studio 4b for up to 2 - free parking included,162761604,Vienna-Invites-You . At,,Donaustadt,48.23981,16.54662,Entire home/apt,39,3,0,,,36,101,0,
30806420,Studio 5a for up to 2 - free parking included,162761604,Vienna-Invites-You . At,,Donaustadt,48.23982,16.5454,Entire home/apt,39,3,0,,,36,101,0,
30806421,Studio 5b for up to 2 - free parking included,162761604,Vienna-Invites-You . At,,Donaustadt,48.24177,16.54623,Entire home/apt,39,3,1,2019-01-06,0.03,36,101,0,
30806422,Studio 6a for up to 2 - free parking included,162761604,Vienna-Invites-You . At,,Donaustadt,48.24045,16.54658,Entire home/apt,49,3,2,2019-06-09,0.06,36,101,0,
30808563,zentrale Stilwohnung bei Volksoper-WLAN 75/15 Mbps,44287689,Gregor,,Alsergrund,48.22401,16.35195,Entire home/apt,46,1,27,2022-01-28,0.70,5,275,11,
30813029,"Happy Day, Wiendarland",92980780,Wolf,,Mariahilf,48.19633,16.34988,Hotel room,60,2,30,2020-07-01,0.81,1,9,0,
30815797,Vienna Belle View,20068276,Wilfried,,Josefstadt,48.21319,16.34066,Entire home/apt,242,30,4,2019-12-25,0.12,8,130,0,
30816048,Design Apartment for 3 Guests 1.02,14070533,Prestige Apartments Sabrina,,Josefstadt,48.21518,16.34821,Entire home/apt,199,3,1,2019-08-25,0.03,40,0,0,
30818570,"Family, mobility friendly apartment",230535153,Rita,,Penzing,48.19898,16.30735,Entire home/apt,62,3,37,2022-02-17,0.94,1,166,12,
30818782,Luxury Studio Apartment in Center,14070533,Prestige Apartments Sabrina,,Josefstadt,48.21412,16.34744,Entire home/apt,300,3,0,,,40,0,0,
30819581,Studio4U apartment near Wien River,103117252,Serge,,Margareten,48.18854,16.35156,Entire home/apt,56,3,32,2022-02-06,0.82,1,10,30,
30823871,Second district Room. Metro and WiFi :),230567397,Mendoza,,Leopoldstadt,48.21436,16.4191,Private room,35,2,0,,,2,0,0,
30826017,Room with WiFI in the 2nd District. Metro U2. :),230567397,Mendoza,,Leopoldstadt,48.21206,16.41908,Private room,35,2,0,,,2,0,0,
30833174,Stylish apartment in the heart of the city,99737177,Simon,,Landstra§e,48.20068,16.38073,Entire home/apt,187,4,11,2022-03-02,0.28,1,169,1,
30834610,Spacious Apartment Schönbrunn,35529733,Ana,,Meidling,48.16885,16.30237,Entire home/apt,65,1,16,2019-08-24,0.40,1,0,0,
30852865,Apartement 14 A,59901172,Rudolf,,Margareten,48.19195,16.35928,Entire home/apt,49,2,13,2022-03-06,0.36,7,9,11,
30855230,Stylish comfort/spacious apt close to Opera,151922918,Michaela,,Wieden,48.19659,16.36921,Entire home/apt,214,1,29,2021-09-22,0.75,1,310,2,
30888121,Wien hautnah erleben! 100m U-Bahn/Straßenbahn,118784460,Laurens,,Ottakring,48.21331,16.33596,Entire home/apt,179,2,6,2019-12-31,0.15,1,0,0,
30905421,Modern & Warm City Apartment,66040140,Sascha & Marina,,Favoriten,48.17354,16.39322,Entire home/apt,59,1,114,2021-05-01,2.91,32,283,3,
30906646,QUIET PLACE CENTER,33844950,Barbara,,Alsergrund,48.21622,16.3627,Private room,50,2,23,2019-11-24,0.59,1,85,0,
30906681,Modern & Stylish Studio in the Heart of Vienna!,24589758,Tamara,,Leopoldstadt,48.2133,16.41405,Entire home/apt,79,29,63,2022-01-03,1.65,1,121,10,
30906933,Gemütlich! Zentrum & Hauptbahnhof & BELVEDERE Nähe,230976225,Walter,,Landstra§e,48.18765,16.39014,Entire home/apt,50,2,51,2022-01-02,1.32,1,171,8,
30907686,WIEN apartement mit balkon im Zentrum  OPERNGASSE,209512477,Isabella,,Wieden,48.1992,16.36743,Entire home/apt,80,1,5,2021-10-25,0.82,1,9,5,
30923036,Linzerstrasse Top 6A,54441651,Vienna Stay Apartments,,Penzing,48.20431767184381,16.254272695417626,Entire home/apt,82,1,2,2019-05-02,0.06,60,297,0,
30923313,Linzerstrasse Top 6C,54441651,Vienna Stay Apartments,,Penzing,48.20259960736995,16.253855653455343,Entire home/apt,82,2,0,,,60,312,0,
30923438,In the very heart of Vienna,231085433,Martin,,Innere Stadt,48.21053,16.37624,Entire home/apt,77,2,87,2022-01-08,2.31,1,126,20,
30924157,Reinprecht Top 7-8,54441651,Vienna Stay Apartments,,Margareten,48.18398705112461,16.35646827586902,Entire home/apt,96,1,4,2022-03-04,0.10,60,327,1,
30924337,Reinprecht Top 1-2,54441651,Vienna Stay Apartments,,Margareten,48.18239328993078,16.356493212313598,Entire home/apt,96,2,9,2019-12-24,0.25,60,351,0,
30924651,Luxury Studio in Center 3.17,14070533,Prestige Apartments Sabrina,,Josefstadt,48.21421,16.34887,Hotel room,151,3,21,2021-08-07,0.53,40,0,2,
30926022,Smart-Studio Top 6,29176864,Zoya,,Alsergrund,48.22603,16.36595,Entire home/apt,50,3,13,2021-10-31,0.37,15,174,7,
30926462,Comfort-Studio Top28,29176864,Zoya,,Alsergrund,48.22612,16.36453,Entire home/apt,60,2,14,2021-10-31,0.40,15,120,3,
30926474,"Best location, near naschmarkt, opera, belvedere",29756783,Loïc,,Wieden,48.19651,16.37098,Entire home/apt,75,2,6,2019-07-14,0.15,1,0,0,
30926667,Studio 12,29176864,Zoya,,Alsergrund,48.22598,16.36637,Entire home/apt,60,3,27,2021-12-24,0.76,15,180,14,
30926866,Top 23,29176864,Zoya,,Alsergrund,48.22451,16.36635,Entire home/apt,78,3,14,2021-11-14,0.39,15,177,6,
31617778,Fun In Vienna- Inessas Apartments,191176036,Inessa,,Brigittenau,48.23512,16.36633,Entire home/apt,62,4,64,2021-11-02,1.71,2,204,3,
31632644,Big private room in an old viennese building,199236764,Clara,,Hernals,48.22001,16.33646,Private room,20,3,2,2019-02-11,0.05,1,0,0,
31647060,Modern New Apartment with Balkony,53846230,Buse,,Meidling,48.18256,16.34429,Private room,75,1,7,2021-10-16,0.19,2,89,1,
31662060,Beautiful cozy room close to Schönbrunn,69021784,Eva,,Penzing,48.18896,16.30166,Private room,25,2,25,2019-09-09,0.65,1,0,0,
31662247,"Cozy and central, private apartment",41142026,Helena,,Rudolfsheim-Fnfhaus,48.20012,16.32511,Entire home/apt,55,2,1,2019-06-03,0.03,1,0,0,
